7.54775E8,66576.0,-7.833333333333333
6.32282E8,27360.0,-0.030638852672750978
6.12798032E8,41496.0,-0.022445081184336198
6.12722488E8,44080.0,-0.024607329842931937
6.59572536E8,83752.0,-0.1910569105691057
7.06959904E8,74784.0,-7.833333333333333
7.34241928E8,56392.0,-3.357142857142857
7.2713228E8,57912.0,-2.1363636363636362
6.98039328E8,74936.0,-3.357142857142857
7.54265344E8,69312.0,-7.833333333333333
7.02526216E8,58216.0,-2.1363636363636362
7.33460952E8,53352.0,-1.5666666666666667
6.84696768E8,78736.0,-1.5666666666666667
7.15962408E8,53200.0,-1.236842105263158
7.21236656E8,73112.0,-7.833333333333333
6.5270016E8,81320.0,-0.11576354679802955
7.31110576E8,51072.0,-1.0217391304347827
6.8551392E8,76912.0,-1.236842105263158
6.8902512E8,60952.0,-1.0217391304347827
6.72760816E8,71440.0,-0.5
6.48174968E8,28272.0,-0.05503512880562061
7.1225756E8,52592.0,-1.0217391304347827
6.77643512E8,66120.0,-0.8703703703703703
6.71071184E8,69464.0,-0.3983050847457627
6.57037024E8,79952.0,-0.14779874213836477
6.4008112E8,29488.0,-0.04115586690017513
6.44072184E8,38456.0,-0.07859531772575251
7.19485312E8,58368.0,-3.357142857142857
6.17192352E8,36176.0,-0.02481520591341077
6.42111232E8,65208.0,-0.07859531772575251
6.63541256E8,62320.0,-0.22815533980582525
6.2104616E8,43016.0,-0.029559748427672956
6.69332608E8,55632.0,-0.33098591549295775
6.81585632E8,54568.0,-0.6025641025641025
6.88702728E8,45904.0,-0.33098591549295775
7.13547128E8,54264.0,-1.5666666666666667
6.78663888E8,61408.0,-0.42727272727272725
7.09148552E8,49096.0,-0.8703703703703703
6.8653536E8,47576.0,-0.2974683544303797
6.55479328E8,59584.0,-0.1407185628742515
6.30491288E8,31008.0,-0.03400868306801737
7.06117216E8,70224.0,-3.357142857142857
6.47308872E8,34504.0,-0.06695156695156695
6.27166288E8,33592.0,-0.038211382113821135
7.01379224E8,42408.0,-0.31333333333333335
6.3426636E8,40432.0,-0.049060542797494784
6.65029792E8,40888.0,-0.14779874213836477
6.25660728E8,35112.0,-0.036776212832550864
6.80248184E8,39216.0,-0.24736842105263157
6.49942272E8,58976.0,-0.10730593607305935
6.7612944E8,43776.0,-0.17938931297709923
6.19010728E8,51528.0,-0.033428165007112376
6.61022768E8,64448.0,-0.22815533980582525
6.54095064E8,57456.0,-0.10173160173160173
6.74529184E8,67032.0,-0.46078431372549017
6.41447296E8,32224.0,-0.056626506024096385
6.92741672E8,50008.0,-0.5465116279069767
6.95314424E8,48336.0,-0.6025641025641025
6.1447064E8,42256.0,-0.027357392316647265
6.35611256E8,48792.0,-0.057177615571776155
6.7826276E8,37088.0,-0.17938931297709923
7.08865528E8,50312.0,-0.7580645161290323
6.98810728E8,72656.0,-3.357142857142857
6.45946952E8,30248.0,-0.057177615571776155
6.224134E8,32376.0,-0.03268428372739916
6.61735648E8,45448.0,-0.15161290322580645
6.66847104E8,46664.0,-0.18503937007874016
6.2391896E8,30856.0,-0.033428165007112376
6.6886764E8,68096.0,-0.27011494252873564
6.39163952E8,63840.0,-0.06403269754768393
6.96908296E8,51072.0,-0.7580645161290323
6.9015296E8,49704.0,-0.46078431372549017
6.28444152E8,35568.0,-0.0432780847145488
6.38105272E8,37848.0,-0.049473684210526316
6.57476456E8,68552.0,-0.16906474820143885
6.94207864E8,49096.0,-0.6714285714285714
6.53368352E8,75392.0,-0.1441717791411043
6.549452E8,72352.0,-0.11809045226130653
6.92120296E8,49248.0,-0.46078431372549017
6.6844204E8,70984.0,-0.33098591549295775
6.2939856E8,63232.0,-0.048254620123203286
6.82578344E8,62776.0,-0.6714285714285714
6.15819792E8,44992.0,-0.03032258064516129
6.58439376E8,79192.0,-0.17938931297709923
6.60165184E8,33136.0,-0.10730593607305935
7.07844088E8,51832.0,-0.8703703703703703
6.51315896E8,76456.0,-0.11352657004830918
6.74362136E8,70224.0,-0.46078431372549017
6.45626688E8,44688.0,-0.09215686274509804
6.37720104E8,59432.0,-0.06334231805929919
6.82743264E8,44232.0,-0.25824175824175827
6.330002E8,48184.0,-0.046351084812623275
6.674206E8,50768.0,-0.23737373737373738
6.59213968E8,39520.0,-0.1441717791411043
6.85820352E8,46968.0,-0.28313253012048195
6.58874552E8,76304.0,-0.18503937007874016
