963540312,67792
824966016,63688
737299864,76456
832673632,77976
918417136,75088
979752480,113392
845529944,73872
820888768,70528
803796672,78280
984638368,71440
858511808,68856
777706328,86336
832740664,79192
962323096,97128
883150856,83904
875452816,69008
820538712,55328
886022592,72656
858437328,72504
829120936,59280
825629952,68704
757207304,76304
927419640,79800
848679384,66728
835006984,88008
815125080,84056
834117480,54112
909565720,65360
802051712,58824
842845472,81928
