885662960,60344
798018088,56544
761246248,69920
811171256,73416
845910856,67032
946446088,105640
797054104,66576
796991328,65816
815188920,72960
957241432,63384
786409848,59736
711751096,74328
807890944,72048
905406544,85120
846176856,76304
887420688,61864
840990920,53200
896580664,67184
836272080,68704
822334744,53048
788538912,63840
719354440,69008
824477640,71744
835075080,63080
815640056,86184
814497320,78280
811503224,51072
893956840,58976
766739680,53960
818001072,72960
